UF;Sexo;Idade;Cor;Anos de Estudo;Renda;Altura
Pará;Homem;28;Parda;12;1200;1.682453888
Pará;Homem;47;Parda;9;1500;1.637257041
Pará;Homem;38;Parda;4;400;1.717427732
Pará;Homem;49;Parda;12;1750;1.638453156
Pará;Mulher;39;Parda;9;788;1.67727487
Pará;Homem;62;Parda;5;100;1.768509908
Pará;Mulher;37;Parda;12;4700;1.86834777
Pará;Homem;40;Parda;12;0;1.705768015
Pará;Homem;41;Preta;9;350;1.544890716
Pará;Homem;34;Parda;11;700;1.68370861
Pará;Homem;60;Branca;9;2480;1.70909833
Pará;Homem;63;Parda;6;1000;1.667886992
Pará;Mulher;47;Parda;12;660;1.555245626
Pará;Mulher;30;Parda;12;788;1.605445618
Pará;Mulher;40;Parda;6;788;1.61561787
Pará;Mulher;52;Preta;12;600;1.631379257
Pará;Homem;29;Parda;9;788;1.624338619
Pará;Homem;38;Parda;9;1100;1.648457294
Pará;Homem;47;Parda;12;850;1.72881975
Pará;Homem;22;Parda;9;825;1.715204158
Pará;Homem;69;Parda;6;788;1.632224058
Pará;Mulher;55;Parda;12;1400;1.710524306
Pará;Homem;51;Branca;11;0;1.696863051
Pará;Homem;52;Preta;4;1200;1.800531055
Pará;Homem;40;Parda;9;1200;1.76548559
Pará;Homem;64;Parda;16;5000;1.773735978
Pará;Homem;59;Branca;3;788;1.765691095
Pará;Homem;29;Branca;5;1200;1.695510385
Pará;Homem;55;Parda;16;4000;1.595938611
Pará;Homem;47;Parda;12;5000;1.780140242
Pará;Mulher;37;Parda;7;900;1.750813749
Pará;Mulher;28;Parda;12;1000;1.878294911
Pará;Mulher;34;Parda;12;800;1.748537751
Pará;Mulher;36;Parda;12;750;1.61508345
Pará;Homem;25;Parda;12;1100;1.656876249
Pará;Homem;40;Parda;10;788;1.702038716
Pará;Homem;36;Preta;9;850;1.71551967
Pará;Homem;45;Parda;12;900;1.670436296
Pará;Homem;45;Branca;9;800;1.637586899
Pará;Homem;32;Parda;12;850;1.699121929
Pará;Homem;36;Branca;9;700;1.626000981
Pará;Homem;41;Parda;12;850;1.802115502
Pará;Homem;39;Preta;7;580;1.763078836
Pará;Homem;29;Branca;16;1200;1.672097909
Pará;Homem;60;Parda;4;788;1.667284364
Pará;Homem;64;Parda;3;1200;1.793831817
Pará;Mulher;42;Parda;9;900;1.663344474
Pará;Mulher;50;Parda;7;788;1.641777669
Pará;Homem;27;Parda;12;1200;1.460367238
Pará;Homem;55;Parda;9;1200;1.764260979
Pará;Homem;27;Branca;9;1500;1.693251746
Pará;Homem;54;Parda;9;700;1.759089607
Pará;Mulher;49;Parda;9;788;1.629395817
Pará;Mulher;71;Parda;12;200;1.688286791
Pará;Mulher;64;Parda;6;1100;1.783105701
Pará;Mulher;65;Parda;9;100;1.769214192
Pará;Homem;25;Preta;12;2500;1.813136704
Pará;Homem;44;Parda;12;788;1.735303442
Pará;Homem;35;Parda;12;5000;1.646771372
Pará;Homem;49;Branca;3;788;1.658104073
Pará;Homem;37;Parda;12;850;1.892928108
Pará;Mulher;65;Parda;4;1800;1.687623212
Pará;Homem;43;Preta;6;1200;1.649163323
Pará;Homem;47;Parda;9;5000;1.748787442
Pará;Homem;63;Preta;16;3000;1.730072143
Pará;Homem;36;Parda;12;2000;1.822371549
Pará;Mulher;25;Parda;11;800;1.68645778
Pará;Homem;43;Parda;2;2000;1.743213607
Pará;Homem;43;Preta;16;4500;1.662270034
Pará;Homem;53;Branca;7;2300;1.657764468
Pará;Homem;42;Parda;12;1000;1.620133751
Pará;Mulher;62;Parda;6;300;1.726644258
Pará;Mulher;76;Branca;5;150;1.790713822
Pará;Homem;43;Parda;12;820;1.715966277
Pará;Mulher;42;Parda;12;788;1.753402384
Pará;Homem;34;Parda;12;1300;1.696364699
Pará;Mulher;35;Branca;4;788;1.650818778
Pará;Homem;51;Indígena;6;1000;1.623586818
Pará;Mulher;56;Branca;5;350;1.874619438
Pará;Homem;40;Parda;4;788;1.868897567
Pará;Mulher;27;Parda;12;1200;1.69900821
Pará;Homem;26;Parda;12;1200;1.666241493
Pará;Homem;31;Parda;13;1000;1.659944671
Pará;Homem;33;Parda;10;788;1.693133259
Pará;Homem;35;Parda;12;1030;1.576809775
Pará;Mulher;50;Parda;9;700;1.694222219
Pará;Homem;34;Parda;11;1000;1.790311556
Pará;Mulher;37;Parda;10;250;1.511361965
Pará;Homem;66;Parda;9;600;1.769761865
Pará;Mulher;54;Parda;8;250;1.724555696
Pará;Mulher;30;Parda;8;500;1.65082587
Pará;Mulher;40;Parda;12;1000;1.658607234
Pará;Mulher;52;Parda;12;200;1.754289528
Pará;Mulher;52;Branca;13;500;1.55008588
Pará;Homem;65;Parda;6;1100;1.714894329
Pará;Mulher;58;Branca;12;900;1.70189858
Pará;Homem;44;Parda;12;850;1.782772536
Pará;Homem;41;Parda;12;1750;1.710357957
Pará;Homem;43;Branca;12;1700;1.77601025
Pará;Homem;38;Parda;16;2350;1.78409396
Pará;Homem;70;Indígena;5;789;1.71335771
Pará;Homem;40;Preta;6;650;1.666606347
Pará;Homem;49;Parda;16;2800;1.484330781
Pará;Homem;36;Parda;10;700;1.605046019
Pará;Mulher;64;Parda;16;8000;1.722149099
Pará;Homem;28;Parda;13;2300;1.706832811
Pará;Homem;38;Branca;16;3000;1.609767428
Pará;Homem;53;Branca;16;4000;1.680772704
Pará;Mulher;61;Amarela;12;1000;1.791697863
Pará;Homem;51;Branca;15;2300;1.651590569
Pará;Mulher;43;Branca;16;7000;1.753911431
Pará;Homem;60;Parda;12;2000;1.700485472
Pará;Homem;39;Parda;16;1000;1.74750189
Pará;Homem;59;Parda;16;2000;1.821958275
Pará;Homem;59;Parda;10;1000;1.711551883
Pará;Homem;40;Preta;12;2000;1.742029541
Pará;Mulher;38;Branca;16;4000;1.639764924
Pará;Mulher;38;Preta;15;4300;1.642419628
Pará;Homem;41;Parda;12;960;1.611633434
Pará;Homem;53;Parda;12;3000;1.618198374
Pará;Homem;48;Parda;10;2000;1.694136819
Pará;Mulher;42;Branca;15;4000;1.532820835
Pará;Homem;29;Parda;16;2200;1.772064345
Pará;Homem;43;Preta;16;7155;1.632174458
Pará;Homem;43;Branca;16;6000;1.716383889
Pará;Mulher;31;Preta;16;3400;1.721744618
Pará;Mulher;51;Branca;16;7500;1.81603385
Pará;Homem;63;Parda;14;1000;1.627235501
Pará;Homem;20;Preta;9;1000;1.578617803
Pará;Homem;42;Parda;12;2966;1.805475982
Pará;Homem;56;Parda;12;2500;1.699643235
Pará;Homem;39;Branca;12;1613;1.590689786
Pará;Mulher;52;Parda;12;788;1.671987511
Pará;Mulher;60;Parda;1;350;1.72011482
Pará;Homem;47;Parda;16;3000;1.683297769
Pará;Mulher;58;Parda;16;5000;1.833174862
Pará;Homem;42;Parda;12;4000;1.816883948
Pará;Homem;51;Branca;12;1200;1.715285118
Pará;Homem;39;Parda;15;2000;1.70310447
Pará;Homem;48;Parda;12;1800;1.670852306
Pará;Homem;32;Parda;12;830;1.724025759
Pará;Mulher;35;Parda;11;600;1.606929871
Pará;Homem;35;Parda;12;788;1.716319034
Pará;Mulher;53;Branca;16;1800;1.705380317
Pará;Homem;45;Parda;13;2800;1.77446171
Pará;Homem;24;Parda;12;1250;1.725411181
Pará;Mulher;47;Parda;16;600;1.604609682
Pará;Mulher;46;Parda;16;9500;1.732823975
Pará;Homem;57;Preta;12;3000;1.684073366
Pará;Homem;55;Parda;11;600;1.58560891
Pará;Mulher;30;Parda;10;600;1.797701772
Pará;Mulher;36;Parda;2;788;1.752003469
Pará;Homem;27;Parda;16;1000;1.737376224
Pará;Mulher;34;Parda;12;1000;1.742700512
Pará;Mulher;28;Parda;12;930;1.636905272
Pará;Homem;24;Parda;12;1034;1.601395822
Pará;Homem;40;Branca;13;2500;1.578641511
Pará;Homem;60;Parda;9;700;1.737416649
Pará;Mulher;33;Parda;12;1000;1.602295013
Pará;Mulher;34;Branca;13;788;1.690791382
Pará;Homem;47;Parda;9;3000;1.696540552
Pará;Homem;35;Branca;12;1200;1.69413229
Pará;Mulher;37;Parda;12;850;1.808474727
Pará;Homem;30;Parda;16;5000;1.686104725
Pará;Mulher;71;Parda;5;150;1.696306342
Pará;Homem;35;Branca;12;1150;1.678424454
Pará;Homem;63;Parda;5;1000;1.622413037
Pará;Mulher;41;Preta;12;2000;1.785748187
Pará;Homem;42;Parda;12;2500;1.616870116
Pará;Mulher;34;Parda;14;2800;1.717529926
Pará;Homem;69;Parda;7;800;1.668470866
Pará;Mulher;42;Indígena;8;2500;1.628391892
Pará;Mulher;39;Parda;7;1000;1.838639779
Pará;Mulher;21;Parda;12;933;1.603029776
Pará;Homem;31;Parda;4;500;1.660248128
Pará;Mulher;38;Parda;12;1000;1.779442454
Pará;Homem;48;Parda;16;3000;1.696603934
Pará;Homem;48;Parda;8;700;1.680452868
Pará;Homem;40;Branca;11;600;1.603846527
Pará;Homem;70;Parda;5;800;1.69477505
Pará;Homem;47;Parda;12;6800;1.721123932
Pará;Homem;37;Preta;12;788;1.701092392
Pará;Homem;48;Parda;12;2300;1.69535277
Pará;Homem;31;Parda;12;1000;1.798577469
Pará;Homem;56;Preta;12;3000;1.415223089
Pará;Mulher;64;Parda;5;280;1.727913143
Pará;Mulher;27;Parda;12;1250;1.58538029
Pará;Mulher;43;Parda;11;420;1.672972127
Pará;Mulher;63;Parda;12;550;1.657392581
Pará;Mulher;45;Parda;12;720;1.755124969
Pará;Mulher;40;Parda;5;400;1.593696885
Pará;Mulher;37;Parda;5;789;1.747138743
Pará;Homem;56;Branca;5;789;1.721535199
Pará;Mulher;38;Parda;5;400;1.666935853
Pará;Mulher;63;Branca;9;789;1.708044242
Pará;Homem;26;Preta;7;1100;1.719889763
Pará;Homem;20;Parda;4;800;1.685514272
Pará;Mulher;50;Indígena;7;789;1.718955303
Pará;Homem;29;Parda;14;900;1.626190335
Pará;Homem;45;Parda;6;800;1.728514879
Pará;Homem;60;Parda;9;500;1.731330816
Pará;Mulher;45;Branca;7;400;1.689091371
Pará;Mulher;42;Parda;9;200;1.64700309
Pará;Homem;32;Parda;7;2000;1.552557873
Pará;Mulher;34;Parda;6;788;1.569677124
Pará;Homem;28;Parda;8;2000;1.690495282
Pará;Homem;57;Parda;1;4000;1.652030201
Pará;Mulher;33;Parda;9;800;1.735481798
Pará;Homem;58;Parda;12;2000;1.796641595
Pará;Homem;39;Branca;14;2600;1.67529745
Pará;Mulher;88;Parda;6;300;1.780629837
Pará;Mulher;33;Parda;12;1500;1.568570884
Pará;Mulher;57;Parda;12;800;1.623516173
Pará;Mulher;41;Parda;6;400;1.778090224
Pará;Homem;39;Parda;6;800;1.620057648
Pará;Homem;55;Parda;2;700;1.733963835
Pará;Mulher;32;Parda;8;950;1.783562922
Pará;Homem;41;Branca;8;1500;1.555929176
Pará;Homem;40;Parda;6;700;1.699274734
Pará;Mulher;54;Parda;12;5000;1.683467023
Pará;Mulher;27;Parda;16;788;1.633678911
Pará;Homem;60;Branca;9;800;1.630011529
Pará;Homem;33;Parda;11;1200;1.619213195
Pará;Mulher;34;Parda;12;700;1.664904509
Pará;Homem;52;Parda;11;1200;1.544967932
Pará;Mulher;50;Preta;5;400;1.679563663
Pará;Homem;70;Parda;5;100;1.844865153
Pará;Mulher;45;Branca;5;300;1.809734441
Pará;Homem;57;Parda;1;400;1.553770249
Pará;Mulher;38;Branca;12;788;1.719503781
Pará;Homem;36;Parda;2;788;1.668167393
Pará;Homem;53;Parda;14;3200;1.73460686
Pará;Homem;44;Parda;12;3900;1.610159968
Pará;Homem;41;Branca;1;788;1.496297558
Pará;Homem;43;Parda;11;1000;1.70698039
Pará;Homem;56;Parda;12;3000;1.815637548
Pará;Mulher;63;Parda;12;1000;1.771314561
Pará;Homem;52;Parda;11;1500;1.768862119
Pará;Homem;64;Parda;12;1000;1.734516103
Pará;Homem;48;Parda;6;1000;1.69448901
Pará;Homem;43;Parda;5;1200;1.79444731
Pará;Homem;51;Parda;6;1000;1.624299785
Pará;Homem;59;Parda;8;1000;1.651647601
Pará;Mulher;42;Parda;6;1200;1.775054047
Pará;Homem;46;Parda;9;1300;1.664767857
Pará;Homem;35;Preta;12;788;1.652355689
Pará;Mulher;45;Preta;7;1000;1.776002493
Pará;Homem;45;Branca;11;900;1.735696965
Pará;Homem;60;Parda;1;300;1.666930697
Pará;Homem;35;Parda;7;600;1.665009555
Pará;Homem;37;Parda;15;2000;1.732313145
Pará;Mulher;42;Parda;9;788;1.68501589
Pará;Mulher;26;Parda;12;700;1.806698561
Pará;Homem;65;Parda;12;3600;1.780940268
Pará;Mulher;21;Branca;5;800;1.778853786
Pará;Homem;42;Preta;6;788;1.778339236
Pará;Mulher;65;Parda;1;80;1.73141631
Pará;Homem;42;Parda;16;6400;1.780648582
Pará;Mulher;57;Parda;16;3000;1.686044174
Pará;Homem;35;Parda;12;788;1.672635464
Pará;Homem;26;Parda;16;850;1.721420482
Pará;Mulher;62;Branca;16;3200;1.625372746
Pará;Homem;50;Parda;5;900;1.732269748
Pará;Mulher;55;Parda;9;3000;1.716810977
Pará;Mulher;58;Branca;16;7000;1.68486087
Pará;Mulher;36;Parda;16;3500;1.658398629
Pará;Homem;40;Parda;7;1000;1.781226298
Pará;Homem;65;Parda;5;2500;1.66061433
Pará;Mulher;51;Branca;12;788;1.66964503
Pará;Homem;55;Parda;12;1900;1.638199377
Pará;Homem;34;Preta;16;500;1.751659036
Pará;Homem;63;Branca;9;700;1.714339396
Pará;Homem;59;Parda;5;3000;1.685649666
Pará;Mulher;55;Parda;9;1800;1.629503722
Pará;Homem;45;Parda;7;750;1.669050356
Pará;Mulher;48;Preta;5;1200;1.714945593
Pará;Mulher;36;Branca;12;1500;1.639562538
Pará;Mulher;51;Preta;12;789;1.749131227
Pará;Homem;48;Branca;12;3500;1.857073325
Pará;Homem;46;Branca;16;1300;1.73234719
Pará;Mulher;42;Parda;12;500;1.607866918
Pará;Homem;23;Parda;1;1000;1.663850903
Pará;Homem;50;Preta;5;800;1.607526327
Pará;Mulher;49;Parda;11;1700;1.586936093
Pará;Mulher;34;Parda;11;350;1.726092444
Pará;Mulher;52;Parda;1;300;1.778384165
Pará;Homem;56;Preta;12;788;1.676344431
Pará;Homem;40;Preta;6;900;1.628857695
Pará;Mulher;43;Parda;11;500;1.652420148
Pará;Mulher;49;Parda;14;1000;1.635121267
Pará;Homem;55;Branca;4;1750;1.71237477
Pará;Homem;47;Preta;12;1000;1.538254887
Pará;Homem;58;Parda;12;780;1.664762654
Pará;Homem;31;Parda;9;788;1.670593066
Pará;Mulher;51;Parda;4;500;1.817594351
Pará;Homem;45;Parda;11;2500;1.798381035
Pará;Mulher;50;Parda;12;700;1.829475798
Pará;Homem;48;Parda;12;1400;1.764866854
Pará;Homem;41;Parda;12;900;1.623455676
Pará;Homem;58;Parda;8;1800;1.574413272
Pará;Homem;46;Parda;12;1500;1.689819054
Pará;Mulher;62;Preta;4;1000;1.694871667
Pará;Homem;45;Parda;12;1500;1.600947306
Pará;Mulher;50;Branca;2;300;1.755180259
Pará;Mulher;42;Parda;8;900;1.697495708
Pará;Mulher;41;Branca;10;900;1.731381863
Pará;Mulher;49;Parda;9;320;1.773987337
Pará;Homem;50;Parda;12;2200;1.6296031
Pará;Mulher;44;Parda;9;450;1.652342485
Pará;Mulher;48;Parda;4;788;1.559835126
Pará;Mulher;44;Parda;8;160;1.735320191
Pará;Homem;21;Parda;17;300;1.872658308
Pará;Homem;46;Parda;12;800;1.575184695
Pará;Homem;29;Parda;12;1000;1.689724582
Pará;Mulher;44;Parda;6;240;1.720855819
Pará;Mulher;41;Parda;9;400;1.59062835
Pará;Homem;59;Branca;9;2000;1.76325571
Pará;Homem;48;Parda;9;1250;1.608428038
Pará;Homem;43;Parda;16;12000;1.639902376
Pará;Homem;44;Parda;15;2000;1.728710424
Pará;Mulher;44;Branca;13;300;1.698319373
Pará;Homem;46;Parda;12;3000;1.743756365
Pará;Mulher;27;Parda;9;950;1.757741035
Pará;Homem;51;Parda;1;1000;1.723316714
Pará;Homem;61;Branca;4;400;1.692381036
Pará;Mulher;44;Parda;8;400;1.745852791
Pará;Mulher;75;Branca;12;100;1.755237084
Pará;Mulher;46;Parda;6;150;1.669308876
Pará;Homem;40;Parda;15;4500;1.708576514
Pará;Mulher;39;Parda;9;0;1.684070729
Pará;Homem;42;Parda;12;950;1.547516738
Pará;Homem;40;Parda;12;1500;1.916748034
Pará;Mulher;42;Parda;9;788;1.687204334
Pará;Homem;56;Parda;3;788;1.693307581
Pará;Homem;23;Preta;11;400;1.70717464
Pará;Mulher;56;Preta;3;788;1.741908444
Pará;Mulher;24;Parda;8;788;1.758528718
Pará;Mulher;19;Branca;12;130;1.601619431
Pará;Homem;43;Branca;6;788;1.639901381
Pará;Mulher;52;Parda;10;1000;1.821713387
Pará;Homem;73;Parda;12;500;1.615762723
Pará;Mulher;58;Parda;12;300;1.525844779
Pará;Homem;61;Preta;6;850;1.635831178
Pará;Homem;51;Branca;6;500;1.551414862
Pará;Mulher;43;Parda;15;1500;1.733236513
Pará;Mulher;61;Preta;12;900;1.810685222
Pará;Homem;30;Preta;12;1500;1.787581996
Pará;Mulher;62;Parda;1;30;1.676731361
Pará;Homem;29;Parda;12;1200;1.56296584
Pará;Homem;58;Preta;15;1400;1.681490128
Pará;Mulher;31;Branca;14;1100;1.809863196
Pará;Homem;56;Parda;6;1200;1.679442094
Pará;Homem;45;Parda;12;788;1.770043412
Pará;Homem;27;Parda;6;1000;1.92418585
Pará;Homem;29;Parda;1;1500;1.737565212
Pará;Homem;31;Parda;12;788;1.761678769
Pará;Homem;34;Preta;12;2000;1.721211451
Pará;Mulher;45;Parda;1;788;1.674852355
Pará;Homem;61;Preta;12;1091;1.806296733
Pará;Mulher;39;Preta;12;788;1.604149867
Pará;Homem;53;Parda;9;1000;1.666646507
Pará;Homem;54;Parda;16;3100;1.775791743
Pará;Homem;54;Branca;16;4600;1.730661611
Pará;Mulher;55;Parda;16;3000;1.799123979
Pará;Homem;41;Branca;12;5000;1.755625326
Pará;Homem;37;Preta;16;788;1.684801839
Pará;Homem;56;Parda;12;1600;1.73139948
Pará;Homem;48;Branca;12;3000;1.602343705
Pará;Mulher;47;Parda;9;1600;1.694728936
Pará;Mulher;64;Amarela;16;0;1.582359742
Pará;Mulher;54;Preta;16;4300;1.694766194
Pará;Mulher;41;Parda;9;1200;1.674959119
Pará;Mulher;25;Preta;12;2500;1.806125007
Pará;Mulher;44;Preta;12;400;1.721207062
Pará;Mulher;54;Branca;16;7000;1.646530236
Pará;Homem;33;Branca;16;1500;1.815157948
Pará;Homem;49;Parda;16;10000;1.624508086
Pará;Mulher;59;Branca;5;400;1.761652253
Pará;Homem;50;Parda;4;1300;1.685526916
Pará;Homem;51;Preta;3;788;1.704195463
Pará;Mulher;49;Parda;16;680;1.672171179
Pará;Homem;32;Preta;3;1000;1.71141294
Pará;Homem;34;Parda;12;1300;1.534240531
Pará;Mulher;44;Parda;3;400;1.672580165
Pará;Homem;30;Parda;12;1100;1.729162899
Pará;Homem;38;Parda;12;4321;1.744415122
Pará;Homem;41;Parda;5;2000;1.832499509
Pará;Homem;48;Parda;7;3000;1.604760302
Pará;Mulher;60;Branca;12;600;1.647020898
Pará;Mulher;51;Branca;1;160;1.742007527
Pará;Mulher;61;Branca;4;788;1.673811313
Pará;Homem;63;Preta;2;1000;1.530483931
Pará;Homem;37;Parda;9;1000;1.69916789
Pará;Mulher;51;Parda;5;600;1.830629021
Pará;Homem;34;Parda;12;800;1.764658451
Pará;Homem;33;Parda;10;1300;1.702230564
Pará;Homem;36;Parda;12;788;1.737606094
Pará;Mulher;37;Branca;12;1000;1.84179864
Pará;Mulher;49;Branca;12;788;1.744369087
Pará;Homem;66;Branca;1;788;1.649591784
Pará;Mulher;54;Parda;16;1700;1.756539948
Pará;Homem;68;Preta;1;1000;1.752188123
Pará;Homem;30;Parda;10;200;1.738729308
Pará;Homem;42;Parda;6;800;1.483707407
Pará;Homem;64;Parda;5;300;1.682305983
Pará;Mulher;49;Branca;12;788;1.789571383
Pará;Mulher;29;Parda;8;788;1.553468995
Pará;Homem;36;Parda;12;1100;1.644428701
Pará;Homem;51;Parda;12;1200;1.606887859
Pará;Mulher;33;Branca;1;200;1.623819222
Pará;Homem;37;Parda;12;1200;1.780102457
Pará;Mulher;49;Parda;12;950;1.825735593
Pará;Mulher;53;Parda;5;100;1.602234337
Pará;Mulher;34;Parda;10;600;1.78052938
Pará;Homem;45;Branca;9;1250;1.617276953
Pará;Mulher;64;Parda;9;300;1.588352018
Pará;Homem;45;Branca;12;500;1.684267759
Pará;Mulher;32;Parda;12;1034;1.519083069
Pará;Mulher;63;Parda;6;1300;1.652538854
Pará;Homem;37;Parda;12;3000;1.713965298
Pará;Homem;51;Branca;9;2000;1.698749325
Pará;Homem;51;Preta;12;1300;1.66957028
Pará;Mulher;30;Branca;9;800;1.762474761
Pará;Homem;47;Parda;12;1000;1.706053916
Pará;Homem;41;Parda;9;700;1.769994114
Pará;Mulher;49;Preta;12;2600;1.763298344
Pará;Mulher;28;Preta;12;788;1.799472803
Pará;Mulher;44;Parda;12;800;1.784573944
Pará;Homem;44;Parda;8;1106;1.856970174
Pará;Homem;45;Parda;5;1200;1.581863413
Pará;Mulher;63;Indígena;6;70;1.593517718
Pará;Mulher;39;Branca;9;900;1.703166772
Pará;Mulher;39;Parda;10;2000;1.7761453
Pará;Mulher;51;Parda;9;750;1.611179603
Pará;Homem;39;Parda;12;1250;1.786761074
Pará;Mulher;50;Parda;6;788;1.634661931
Pará;Homem;59;Parda;12;1200;1.889286619
Pará;Mulher;54;Parda;16;6000;1.676429085
Pará;Mulher;43;Branca;16;800;1.594671074
Pará;Mulher;45;Preta;12;1576;1.673389781
Pará;Homem;42;Parda;12;1200;1.850372436
Pará;Homem;35;Branca;5;788;1.645039806
Pará;Mulher;62;Parda;1;1500;1.744633583
Pará;Mulher;45;Preta;3;550;1.72799638
Pará;Homem;49;Parda;11;2800;1.688800467
Pará;Homem;41;Parda;12;1100;1.703303054
Pará;Homem;51;Parda;4;2000;1.716423039
Pará;Homem;59;Parda;10;3800;1.61774702
Pará;Homem;65;Parda;5;1576;1.48601059
Pará;Homem;43;Parda;12;1200;1.699558735
Pará;Mulher;56;Parda;12;1000;1.807204749
Pará;Homem;63;Parda;16;1500;1.683863228
Pará;Homem;64;Preta;4;5000;1.76143376
Pará;Mulher;69;Parda;1;100;1.813672588
Pará;Homem;39;Parda;16;5000;1.638922037
Pará;Homem;67;Branca;9;1000;1.695393583
Pará;Mulher;34;Branca;12;1300;1.634777321
Pará;Mulher;30;Parda;8;200;1.667228794
Pará;Homem;45;Branca;12;2000;1.770020259
Pará;Homem;39;Branca;12;1900;1.705249893
Pará;Mulher;53;Branca;12;1500;1.66948637
Pará;Mulher;31;Branca;16;7000;1.613630989
Pará;Homem;50;Branca;16;2000;1.541342104
Pará;Homem;38;Parda;16;12000;1.774114257
Pará;Homem;40;Branca;16;5000;1.630905526
Pará;Mulher;46;Parda;13;4000;1.72807209
Pará;Homem;25;Parda;13;2600;1.743191445
Pará;Homem;69;Parda;12;1398;1.663463608
Pará;Mulher;56;Parda;16;3800;1.798382486
Pará;Homem;45;Branca;12;1500;1.672619671
Pará;Homem;33;Parda;16;2000;1.744512611
Pará;Homem;51;Parda;12;13000;1.712018329
Pará;Homem;32;Parda;12;2500;1.71045283
Pará;Homem;47;Parda;12;788;1.605159788
Pará;Homem;36;Branca;13;1200;1.61468954
Pará;Homem;29;Preta;12;788;1.716766976
Pará;Homem;45;Preta;5;788;1.54850194
Pará;Mulher;49;Parda;12;788;1.68914016
Pará;Mulher;40;Preta;12;950;1.576677252
Pará;Mulher;31;Parda;12;788;1.791045869
Pará;Homem;41;Branca;16;5000;1.638852454
Pará;Homem;27;Parda;12;4000;1.849804286
Pará;Mulher;38;Branca;12;1500;1.723079836
Pará;Mulher;41;Parda;10;2500;1.829893168
Pará;Homem;43;Parda;9;788;1.697233993
Pará;Mulher;41;Parda;7;788;1.679907224
Pará;Homem;67;Preta;1;150;1.778349647
Pará;Homem;41;Parda;12;850;1.731524058
Pará;Homem;52;Preta;4;200;1.674034082
Pará;Mulher;35;Parda;12;1100;1.550958389
Pará;Homem;33;Preta;8;700;1.680703186
Pará;Homem;47;Parda;10;1500;1.772772415
Pará;Homem;53;Parda;12;1400;1.717882752
Pará;Mulher;36;Parda;12;800;1.580059097
Pará;Mulher;47;Parda;9;1000;1.62507876
Pará;Mulher;57;Parda;6;400;1.701965561
Pará;Homem;63;Preta;3;788;1.698025134
Pará;Homem;27;Branca;11;788;1.769732251
Pará;Mulher;38;Parda;12;1500;1.730866522
Pará;Homem;28;Parda;15;2000;1.674146756
Pará;Mulher;35;Preta;11;700;1.634067425
Pará;Mulher;36;Parda;7;788;1.642071492
Pará;Homem;41;Branca;12;788;1.68032797
Pará;Homem;55;Preta;7;1200;1.816358826
Pará;Homem;52;Parda;9;600;1.715844412
Pará;Mulher;23;Parda;15;1500;1.77689369
Pará;Homem;35;Branca;16;400;1.755707284
Pará;Mulher;49;Preta;12;900;1.714154884
Pará;Mulher;39;Parda;5;600;1.724616196
Pará;Homem;37;Branca;12;1000;1.694125416
Pará;Homem;39;Parda;16;500;1.7416274
Pará;Homem;60;Branca;5;788;1.617518111
Pará;Mulher;46;Parda;12;1000;1.521151602
Pará;Homem;28;Parda;10;1386;1.556388836
Pará;Homem;41;Branca;6;1000;1.76997801
Pará;Mulher;35;Parda;16;5000;1.730848956
Pará;Homem;43;Parda;9;1300;1.811546993
Pará;Mulher;44;Parda;9;870;1.555000372
Pará;Homem;60;Parda;1;600;1.662667299
Pará;Homem;61;Parda;13;1700;1.754625868
Pará;Homem;35;Branca;12;1000;1.655838767
Pará;Homem;52;Parda;12;1200;1.723897787
Pará;Mulher;62;Parda;16;900;1.694799101
Pará;Homem;47;Parda;12;1200;1.888888971
Pará;Mulher;44;Parda;4;300;1.745476406
Pará;Homem;26;Parda;12;1000;1.676382935
Pará;Homem;58;Preta;9;400;1.809295685
Pará;Mulher;43;Parda;6;3000;1.621502483
Pará;Mulher;39;Parda;12;788;1.732571456
Pará;Homem;50;Preta;9;788;1.595517692
Pará;Mulher;37;Parda;9;200;1.668978965
Pará;Homem;39;Branca;16;1000;1.664511303
Pará;Mulher;38;Parda;9;800;1.757574912
Pará;Homem;63;Parda;12;1200;1.72455618
Pará;Homem;43;Parda;9;1500;1.60045901
Pará;Mulher;35;Parda;12;1500;1.382390375
Pará;Mulher;23;Parda;11;500;1.65461894
Pará;Mulher;48;Preta;12;1500;1.776858498
Pará;Homem;63;Parda;13;2000;1.636359104
Pará;Mulher;50;Branca;9;788;1.668269205
Pará;Mulher;61;Parda;5;400;1.673024162
Pará;Mulher;39;Branca;12;1800;1.624995381
Pará;Homem;43;Parda;12;1261;1.75603939
Pará;Mulher;25;Parda;12;788;1.734599417
Pará;Homem;39;Indígena;12;2400;1.735471163
Pará;Homem;22;Parda;10;800;1.798666317
Pará;Homem;56;Branca;12;1576;1.759364187
